gid,visteam,hometeam,site,date,number,starttime,daynight,innings,tiebreaker,usedh,htbf,timeofgame,attendance,fieldcond,precip,sky,temp,winddir,windspeed,oscorer,forfeit,suspend,umphome,ump1b,ump2b,ump3b,umplf,umprf,wp,lp,save,gametype,vruns,hruns,wteam,lteam,line,batteries,lineups,box,pbp,season
OAK201905110,CLE,OAK,OAK01,20190511,0,1:07PM,day,,,TRUE,,193,18278,unknown,unknown,sunny,68,torf,9,feldd701,,,barrt901,lentn901,danlk901,barkl901,,,treib001,colea002,,regular,2,3,OAK,CLE,y,both,y,y,y,2019
SFN201905110,CIN,SFN,SFO03,20190511,0,6:05PM,night,,,FALSE,,179,32829,unknown,unknown,cloudy,60,tocf,18,younj701,,,may-b901,buckc901,reybd901,culbf901,,,garra001,moror001,igler001,regular,5,4,CIN,SFN,y,both,y,y,y,2019
SLN201905110,PIT,SLN,STL10,20190511,0,4:11PM,day,,,FALSE,,162,43011,unknown,unknown,cloudy,49,fromlf,10,muelg701,,,addir901,muchm901,wintm901,timmt901,,,lylej001,mikom001,rivef001,regular,2,1,PIT,SLN,y,both,y,y,y,2019
TBA201905110,NYA,TBA,STP01,20190511,0,6:10PM,night,,,TRUE,,174,25025,dry,none,dome,72,unknown,0,mathb701,,,diazl901,randt901,nelsj901,blasc901,,,chiry001,holdj002,,regular,2,7,TBA,NYA,y,both,y,y,y,2019
TOR201905110,CHA,TOR,TOR02,20190511,0,3:08PM,day,,,TRUE,,200,24563,unknown,unknown,dome,68,unknown,0,lajor701,,,demud901,herna901,hicke901,torrc901,,,novai001,strom001,,regular,7,2,CHA,TOR,y,both,y,y,y,2019
ARI201905120,ATL,ARI,PHO01,20190512,0,1:11PM,day,,,FALSE,,201,27460,unknown,unknown,cloudy,82,ltor,5,johnr701,,,drakr901,segac901,eddid901,millb901,,,friem001,godlz001,jackl001,regular,5,3,ATL,ARI,y,both,y,y,y,2019
BAL201905120,ANA,BAL,BAL12,20190512,0,3:47PM,day,,,TRUE,,188,16387,unknown,unknown,overcast,54,fromrf,5,jacom701,,,mahrn901,ticht901,hallt901,hamaa901,,,meanj001,canng001,,regular,1,5,BAL,ANA,y,both,y,y,y,2019
BOS201905120,SEA,BOS,BOS07,20190512,0,1:06PM,day,,,TRUE,,203,33069,unknown,unknown,cloudy,45,fromrf,6,shalm701,,,wolcq901,cedeg901,hudsm901,johna901,,,velah001,gonzm005,,regular,2,11,BOS,SEA,y,both,y,y,y,2019
CHN201905120,MIL,CHN,CHI11,20190512,0,6:07PM,night,,,FALSE,,175,37267,unknown,unknown,overcast,46,ltor,15,seipb701,,,fleta901,littw901,westj901,coope901,,,lestj001,chacj001,cishs001,regular,1,4,CHN,MIL,y,both,y,y,y,2019
COL201905120,SDN,COL,DEN02,20190512,0,1:13PM,day,,,FALSE,,186,40234,unknown,unknown,sunny,67,tolf,3,platd701,,,rippm901,kellj901,onorb901,hoyej901,,,senza001,margn001,,regular,7,10,COL,SDN,y,both,y,y,y,2019
HOU201905120,TEX,HOU,HOU03,20190512,0,1:10PM,day,,,TRUE,,188,41027,unknown,unknown,dome,73,unknown,0,wilkt701,,,wolfj901,iassd901,holbs901,gonzm901,,,martc009,sampa001,,regular,5,15,HOU,TEX,y,both,y,y,y,2019
KCA201905120,PHI,KCA,KAN06,20190512,0,1:15PM,day,,,TRUE,,157,19640,unknown,unknown,cloudy,58,rtol,3,boycd701,,,morag901,fostm901,belld901,cuzzp901,,,irvic001,junij001,,regular,6,1,PHI,KCA,y,both,y,y,y,2019
LAN201905120,WAS,LAN,LOS03,20190512,0,1:10PM,day,,,FALSE,,166,45667,unknown,unknown,sunny,75,ltor,2,whitj701,,,knigb901,davig901,hobep901,rehaj901,,,ryu-h001,stras001,,regular,0,6,LAN,WAS,y,both,y,y,y,2019
MIN201905120,DET,MIN,MIN04,20190512,0,1:12PM,day,,,TRUE,,187,27373,unknown,unknown,cloudy,58,rtol,8,thors701,,,bakej902,nauep901,whitc901,wendh902,,,norrd002,perem004,grees005,regular,5,3,DET,MIN,y,both,y,y,y,2019
OAK201905120,CLE,OAK,OAK01,20190512,0,1:09PM,day,,,TRUE,,177,18891,unknown,unknown,cloudy,64,torf,13,dybdc701,,,lentn901,danlk901,barkl901,barrt901,,,rodrj005,mengd001,handb001,regular,5,3,CLE,OAK,y,both,y,y,y,2019
SFN201905120,CIN,SFN,SFO03,20190512,0,1:05PM,day,,,FALSE,,181,35824,unknown,unknown,cloudy,61,tocf,13,younj701,,,buckc901,reybd901,culbf901,may-b901,,,watst001,hernd002,smitw002,regular,5,6,SFN,CIN,y,both,y,y,y,2019
SLN201905120,PIT,SLN,STL10,20190512,0,1:16PM,day,,,FALSE,,209,48555,unknown,unknown,cloudy,51,torf,5,durbj701,,,muchm901,wintm901,timmt901,addir901,,,strac001,brebj001,,regular,10,6,PIT,SLN,y,both,y,y,y,2019
TBA201905120,NYA,TBA,STP01,20190512,0,1:10PM,day,,,TRUE,,175,25025,dry,none,dome,72,unknown,0,mathb701,,,randt901,nelsj901,blasc901,diazl901,,,tanam001,snelb001,,regular,7,1,NYA,TBA,y,both,y,y,y,2019
TOR201905120,CHA,TOR,TOR02,20190512,0,1:09PM,day,,,TRUE,,167,24222,unknown,unknown,dome,68,unknown,0,lajor701,,,herna901,hicke901,torrc901,demud901,,,gioll001,sanca006,,regular,5,1,CHA,TOR,y,both,y,y,y,2019
ARI201905130,PIT,ARI,PHO01,20190513,0,6:40PM,night,,,FALSE,,207,15418,unknown,unknown,sunny,90,torf,6,rausg701,,,danlk901,barkl901,barrt901,tumpj901,,,ray-r002,kingn001,,regular,3,9,ARI,PIT,y,both,y,y,y,2019
CHA201905130,CLE,CHA,CHI12,20190513,0,7:10PM,night,,,TRUE,,148,16471,unknown,unknown,sunny,51,ltor,9,frisd701,,,wintm901,timmt901,drakr901,muchm901,,,loper003,biebs001,coloa001,regular,2,5,CHA,CLE,y,both,y,y,y,2019
DET201905130,HOU,DET,DET05,20190513,0,7:10PM,night,,,TRUE,,183,15086,unknown,unknown,cloudy,52,ltor,7,klonc701,,,emmep901,estam901,drecb901,fairc901,,,peacb001,boydm001,,regular,8,1,HOU,DET,y,both,y,y,y,2019
MIN201905130,ANA,MIN,MIN04,20190513,0,6:41PM,night,,,TRUE,,194,21359,unknown,unknown,cloudy,66,tolf,8,thors701,,,littw901,westj901,coope901,fleta901,,,skagt001,berrj001,roblh001,regular,5,4,ANA,MIN,y,both,y,y,y,2019
PHI201905130,MIL,PHI,PHI13,20190513,0,7:57PM,night,,,FALSE,,237,26169,unknown,unknown,cloudy,48,fromrf,9,macom701,,,barrl901,dejer901,everm901,welkb901,,,morga001,albem001,neshp001,regular,4,7,PHI,MIL,y,both,y,y,y,2019
SEA201905130,OAK,SEA,SEA03,20190513,0,7:10PM,night,,,TRUE,,227,12514,unknown,unknown,cloudy,66,unknown,0,radoe701,,,reybd901,culbf901,nauep901,buckc901,,,brenb003,sorij001,,regular,5,6,SEA,OAK,y,both,y,y,y,2019
ARI201905140,PIT,ARI,PHO01,20190514,0,6:40PM,night,,,FALSE,,165,21047,unknown,unknown,sunny,96,torf,6,rausg701,,,barkl901,barrt901,tumpj901,danlk901,,,musgj001,weavl001,,regular,6,2,PIT,ARI,y,both,y,y,y,2019
ATL201905140,SLN,ATL,ATL03,20190514,0,7:21PM,night,,,FALSE,,180,23718,unknown,unknown,sunny,69,tolf,10,mustr701,,,iassd901,holbs901,gonzm901,wolfj901,,,flahj002,foltm001,,regular,14,3,SLN,ATL,y,both,y,y,y,2019
BOS201905140,COL,BOS,BOS07,20190514,0,7:12PM,night,,,TRUE,,222,35804,unknown,unknown,cloudy,44,fromcf,8,scogc701,,,belld901,barbs901,vanol901,rackd901,,,dunnm002,brasr001,daviw001,regular,5,4,COL,BOS,y,both,y,y,y,2019
CHA201905140,CLE,CHA,CHI12,20190514,0,1:10PM,day,,,TRUE,,186,18823,unknown,unknown,sunny,68,ltor,3,frisd701,,,timmt901,drakr901,muchm901,wintm901,,,carrc003,banum001,,regular,9,0,CLE,CHA,y,both,y,y,y,2019
CIN201905140,CHN,CIN,CIN09,20190514,0,6:41PM,night,,,FALSE,,159,16853,unknown,unknown,cloudy,68,tolf,3,rothr701,,,hicke901,ortir901,demud901,herna901,,,hendk001,roart001,cishs001,regular,3,1,CHN,CIN,y,both,y,y,y,2019
DET201905140,HOU,DET,DET05,20190514,0,7:10PM,night,,,TRUE,,169,14261,unknown,unknown,cloudy,66,tocf,7,klonc701,,,estam901,drecb901,fairc901,emmep901,,,milew001,carpr001,,regular,11,4,HOU,DET,y,both,y,y,y,2019
KCA201905140,TEX,KCA,KAN06,20190514,0,7:14PM,night,,,TRUE,,204,19410,unknown,unknown,cloudy,80,rtol,10,boycd701,,,kellj901,onorb901,hoyej901,rippm901,,,duffd001,mills001,,regular,5,11,KCA,TEX,y,both,y,y,y,2019
LAN201905140,SDN,LAN,LOS03,20190514,0,7:10PM,night,,,FALSE,,152,46460,unknown,unknown,cloudy,66,ltor,4,munse701,,,marqa901,barrs901,gibsh902,viscj901,,,kersc001,paddc001,jansk001,regular,3,6,LAN,SDN,y,both,y,y,y,2019
MIA201905140,TBA,MIA,MIA02,20190514,0,7:10PM,night,,,FALSE,,172,6306,unknown,unknown,dome,78,unknown,0,jernr701,,,davig901,hobep901,gibsg901,knigb901,,,mortc002,smitc006,,regular,4,0,TBA,MIA,y,both,y,y,y,2019
MIN201905140,ANA,MIN,MIN04,20190514,0,6:40PM,night,,,TRUE,,186,26747,unknown,unknown,cloudy,72,tolf,9,wongg701,,,westj901,coope901,fleta901,littw901,,,gibsk002,bedrc001,parkb001,regular,3,4,MIN,ANA,y,both,y,y,y,2019
PHI201905140,MIL,PHI,PHI13,20190514,0,7:06PM,night,,,FALSE,,191,31533,unknown,unknown,cloudy,53,rtol,12,macom701,,,dejer901,everm901,welkb901,barrl901,,,woodb005,eickj001,,regular,6,1,MIL,PHI,y,both,y,y,y,2019
SEA201905140,OAK,SEA,SEA03,20190514,0,7:10PM,night,,,TRUE,,157,11365,unknown,unknown,dome,60,unknown,0,peted701,,,culbf901,nauep901,buckc901,reybd901,,,leakm001,andeb004,eliar001,regular,3,4,SEA,OAK,y,both,y,y,y,2019
SFN201905140,TOR,SFN,SFO03,20190514,0,6:45PM,night,,,FALSE,,182,31230,unknown,unknown,overcast,59,tocf,14,feldd701,,,eddid901,johna901,millb901,conrc901,,,thort002,vincn001,,regular,7,3,TOR,SFN,y,both,y,y,y,2019
WAS201905140,NYN,WAS,WAS11,20190514,0,7:06PM,night,,,FALSE,,158,23315,unknown,unknown,cloudy,59,torf,11,tritb701,,,nelsj901,blasc901,diazl901,randt901,,,syndn001,hellj001,,regular,6,2,NYN,WAS,y,both,y,y,y,2019
ARI201905150,PIT,ARI,PHO01,20190515,0,12:40PM,day,,,FALSE,,178,17258,unknown,unknown,dome,72,unknown,0,rausg701,,,barrt901,tumpj901,danlk901,barkl901,,,greiz001,archc001,,regular,1,11,ARI,PIT,y,both,y,y,y,2019
ATL201905150,SLN,ATL,ATL03,20190515,0,7:21PM,night,,,FALSE,,160,23367,unknown,unknown,cloudy,73,ltor,3,mustr701,,,holbs901,gonzm901,wolfj901,iassd901,,,sorom001,wachm001,jackl001,regular,0,4,ATL,SLN,y,both,y,y,y,2019
BOS201905150,COL,BOS,BOS07,20190515,0,7:11PM,night,,,TRUE,,224,37032,unknown,unknown,cloudy,59,ltor,12,scogc701,,,barbs901,vanol901,rackd901,belld901,,,workb001,bettc001,,regular,5,6,BOS,COL,y,both,y,y,y,2019
CIN201905150,CHN,CIN,CIN09,20190515,0,6:41PM,night,,,FALSE,,207,17101,unknown,unknown,cloudy,70,ltor,8,rothr701,,,ortir901,demud901,herna901,hicke901,,,garra001,bracb001,,regular,5,6,CIN,CHN,y,both,y,y,y,2019
DET201905150,HOU,DET,DET05,20190515,0,7:10PM,night,,,TRUE,,156,15940,unknown,unknown,cloudy,67,ltor,10,klonc701,,,drecb901,fairc901,emmep901,estam901,,,verlj001,sotog003,,regular,5,1,HOU,DET,y,both,y,y,y,2019
KCA201905150,TEX,KCA,KAN06,20190515,0,7:16PM,night,,,TRUE,,204,14572,unknown,unknown,sunny,81,rtol,7,boycd701,,,onorb901,hoyej901,rippm901,kellj901,,,minom001,lopej004,,regular,6,1,TEX,KCA,y,both,y,y,y,2019
LAN201905150,SDN,LAN,LOS03,20190515,0,7:10PM,night,,,FALSE,,186,41671,unknown,unknown,cloudy,63,ltor,9,munse701,,,barrs901,gibsh902,viscj901,marqa901,,,maedk001,stram001,jansk001,regular,0,2,LAN,SDN,y,both,y,y,y,2019
MIA201905150,TBA,MIA,MIA02,20190515,0,7:11PM,night,,,FALSE,,186,5947,unknown,unknown,dome,77,unknown,0,jernr701,,,hobep901,addir901,knigb901,davig901,,,beekj001,urenj001,castd002,regular,1,0,TBA,MIA,y,both,y,y,y,2019
MIN201905150,ANA,MIN,MIN04,20190515,0,12:12PM,day,,,TRUE,,221,31919,unknown,unknown,cloudy,69,ltor,3,thors701,,,coope901,fleta901,littw901,westj901,,,odorj001,cahit001,morim002,regular,7,8,MIN,ANA,y,both,y,y,y,2019
NYA201905151,BAL,NYA,NYC21,20190515,1,3:07PM,day,,,TRUE,,132,0,unknown,unknown,cloudy,66,ltor,11,karph701,,,guccc901,lentn901,carlm901,bakej902,,,happj001,hessd001,chapa001,regular,3,5,NYA,BAL,y,both,y,y,y,2019
NYA201905152,BAL,NYA,NYC21,20190515,2,6:38PM,night,,,TRUE,,149,41138,unknown,unknown,cloudy,66,torf,9,altmb701,,,whitc901,carlm901,bakej902,lentn901,,,germd001,casha001,chapa001,regular,1,3,NYA,BAL,y,both,y,y,y,2019
PHI201905150,MIL,PHI,PHI13,20190515,0,7:07PM,night,,,FALSE,,200,28129,unknown,unknown,cloudy,73,fromlf,10,shutd701,,,everm901,welkb901,barrl901,dejer901,,,gonzg003,arrij001,hadej001,regular,5,2,MIL,PHI,y,both,y,y,y,2019
SFN201905150,TOR,SFN,SFO03,20190515,0,12:45PM,day,,,FALSE,,181,31828,unknown,unknown,overcast,62,rtol,17,feldd701,,,johna901,millb901,conrc901,eddid901,,,melam001,teper001,smitw002,regular,3,4,SFN,TOR,y,both,y,y,y,2019
WAS201905150,NYN,WAS,WAS11,20190515,0,7:05PM,night,,,FALSE,,148,29673,unknown,unknown,sunny,72,torf,6,tritb701,,,blasc901,diazl901,randt901,nelsj901,,,corbp001,fontw001,,regular,1,5,WAS,NYN,y,both,y,y,y,2019
ATL201905160,SLN,ATL,ATL03,20190516,0,7:22PM,night,,,FALSE,,196,28783,unknown,unknown,cloudy,81,tolf,7,mustr701,,,gonzm901,wolfj901,iassd901,holbs901,,,tehej001,waina001,,regular,2,10,ATL,SLN,y,both,y,y,y,2019
CHA201905160,TOR,CHA,CHI12,20190516,0,7:10PM,night,,,TRUE,,196,20119,unknown,unknown,cloudy,71,rtol,8,roseb701,,,addir901,knigb901,davig901,hobep901,,,herrk001,law-d001,coloa001,regular,2,4,CHA,TOR,y,both,y,y,y,2019
CIN201905160,CHN,CIN,CIN09,20190516,0,6:41PM,night,,,FALSE,,156,18739,unknown,unknown,cloudy,77,fromrf,9,rothr701,,,demud901,herna901,hicke901,ortir901,,,castl003,quinj001,igler001,regular,2,4,CIN,CHN,y,both,y,y,y,2019
CLE 201905160.00,BAL,CLE,CLE 8.00,20190516,0,6:10PM,night,,,TRUE,,234,16324,unknown,unknown,cloudy,75,tolf,15,maveb701,,,fairc901,emmep901,estam901,drecb901,,,colea002,ynoag001,,regular,7,14,CLE,BAL,y,both,y,y,y,2019
DET201905160,OAK,DET,DET05,20190516,0,1:11PM,day,,,TRUE,,175,18527,unknown,unknown,cloudy,70,rtol,9,klonc701,,,drakr901,muchm901,wintm901,timmt901,,,bassc001,turns003,,regular,17,3,OAK,DET,y,both,y,y,y,2019
KCA201905160,TEX,KCA,KAN06,20190516,0,12:15PM,day,,,TRUE,,194,17469,unknown,unknown,sunny,86,rtol,17,boycd701,,,hoyej901,rippm901,kellj901,onorb901,,,lynnl001,bailh001,,regular,16,1,TEX,KCA,y,both,y,y,y,2019
PHI201905160,MIL,PHI,PHI13,20190516,0,1:05PM,day,,,FALSE,,198,38346,unknown,unknown,cloudy,73,fromlf,9,shutd701,,,welkb901,barrl901,dejer901,everm901,,,daviz001,efliz001,,regular,11,3,MIL,PHI,y,both,y,y,y,2019
SDN201905160,PIT,SDN,SAN02,20190516,0,7:12PM,night,,,FALSE,,185,20877,unknown,unknown,sunny,64,ltor,16,murrj701,,,nauep901,buckc901,reybd901,culbf901,,,warra001,rodrr008,yatek001,regular,3,4,SDN,PIT,y,both,y,y,y,2019
SEA201905160,MIN,SEA,SEA03,20190516,0,7:10PM,night,,,TRUE,,183,16161,unknown,unknown,cloudy,62,unknown,0,radoe701,,,gibsh902,viscj901,marqa901,barrs901,,,pinem001,swane001,,regular,11,6,MIN,SEA,y,both,y,y,y,2019
WAS201905160,NYN,WAS,WAS11,20190516,0,1:05PM,day,,,FALSE,,196,28807,unknown,unknown,cloudy,74,torf,10,hetrd701,,,diazl901,randt901,nelsj901,blasc901,,,jennd003,wheez001,dools001,regular,6,7,WAS,NYN,y,both,y,y,y,2019
ANA201905170,KCA,ANA,ANA01,20190517,0,7:08PM,night,,,TRUE,,197,43444,unknown,unknown,sunny,66,tocf,7,munse701,,,barrl901,guccc901,everm901,welkb901,,,harvm001,kellb003,roblh001,regular,2,5,ANA,KCA,y,both,y,y,y,2019
ARI201905170,SFN,ARI,PHO01,20190517,0,6:40PM,night,,,FALSE,,186,26806,unknown,unknown,cloudy,82,tocf,14,johnj701,,,fleta901,littw901,westj901,coope901,,,kellm002,samaj001,,regular,0,7,ARI,SFN,y,both,y,y,y,2019
ATL201905170,MIL,ATL,ATL03,20190517,0,7:21PM,night,,,FALSE,,205,36222,unknown,unknown,cloudy,80,rtol,6,stamm701,,,rippm901,kellj901,onorb901,hoyej901,,,friem001,chacj001,jackl001,regular,8,12,ATL,MIL,y,both,y,y,y,2019
BOS201905170,HOU,BOS,BOS07,20190517,0,7:10PM,night,,,TRUE,,180,35558,unknown,unknown,cloudy,60,tocf,5,shalm701,,,randt901,nelsj901,blasc901,diazl901,,,harrw002,porcr001,osunr001,regular,3,1,HOU,BOS,y,both,y,y,y,2019
CHA201905170,TOR,CHA,CHI12,20190517,0,7:10PM,night,,,TRUE,,194,17078,unknown,unknown,cloudy,46,torf,11,roseb701,,,knigb901,davig901,hobep901,addir901,,,gavis001,novai001,guerj002,regular,10,2,TOR,CHA,y,both,y,y,y,2019
CIN201905170,LAN,CIN,CIN09,20190517,0,7:12PM,night,,,FALSE,,144,27456,unknown,unknown,cloudy,76,ltor,6,camem701,,,vanol901,rackd901,belld901,barbs901,,,hillr001,desca001,,regular,6,0,LAN,CIN,y,both,y,y,y,2019
CLE 201905170.00,BAL,CLE,CLE 8.00,20190517,0,7:11PM,night,,,TRUE,,174,22999,unknown,unknown,cloudy,55,fromrf,7,libea701,,,emmep901,estam901,drecb901,fairc901,,,bundd001,rodrj005,,regular,5,1,BAL,CLE,y,both,y,y,y,2019
DET201905170,OAK,DET,DET05,20190517,0,7:10PM,night,,,TRUE,,148,18746,unknown,unknown,cloudy,61,ltor,7,kleir701,,,muchm901,wintm901,timmt901,drakr901,,,montf001,norrd002,,regular,7,2,OAK,DET,y,both,y,y,y,2019
MIA201905170,NYN,MIA,MIA02,20190517,0,7:10PM,night,,,FALSE,,181,9870,unknown,unknown,cloudy,77,ltor,13,jernr701,,,wendh902,carlm901,bakej902,mealj901,,,richt001,degrj001,romos001,regular,6,8,MIA,NYN,y,both,y,y,y,2019
NYA201905170,TBA,NYA,NYC21,20190517,0,7:08PM,night,,,TRUE,,188,41281,unknown,unknown,cloudy,75,ltor,9,sprej701,,,tumpj901,danlk901,barkl901,barrt901,,,holdj002,alvaj004,,regular,3,4,NYA,TBA,y,both,y,y,y,2019
PHI201905170,COL,PHI,PHI13,20190517,0,7:41PM,night,,,FALSE,,165,28079,unknown,unknown,cloudy,73,tocf,11,macom701,,,herna901,hicke901,ortir901,demud901,,,irvic001,grayj003,nerih001,regular,4,5,PHI,COL,y,both,y,y,y,2019
SDN201905170,PIT,SDN,SAN02,20190517,0,7:11PM,night,,,FALSE,,180,28913,unknown,unknown,sunny,65,torf,10,zaveb701,,,buckc901,reybd901,culbf901,nauep901,,,lylej001,luccj001,,regular,5,3,PIT,SDN,y,both,y,y,y,2019
SEA201905170,MIN,SEA,SEA03,20190517,0,7:10PM,night,,,TRUE,,156,20256,unknown,unknown,cloudy,61,tocf,4,peted701,,,viscj901,marqa901,barrs901,gibsh902,,,perem004,gonzm005,,regular,7,1,MIN,SEA,y,both,y,y,y,2019
TEX201905170,SLN,TEX,ARL 2.00,20190517,0,7:07PM,night,,,TRUE,,179,34398,unknown,unknown,cloudy,84,fromrf,12,wells701,,,millb901,conrc901,rehaj901,eddid901,,,sampa001,mikom001,,regular,3,7,TEX,SLN,y,both,y,y,y,2019
WAS201905170,CHN,WAS,WAS11,20190517,0,7:05PM,night,,,FALSE,,249,33296,unknown,unknown,cloudy,82,fromlf,6,hetrd701,,,iassd901,holbs901,wolfj901,lentn901,,,hamec001,schem001,,regular,14,6,CHN,WAS,y,both,y,y,y,2019
ANA201905180,KCA,ANA,ANA01,20190518,0,7:08PM,night,,,TRUE,,162,43415,unknown,unknown,cloudy,64,torf,4,munse701,,,guccc901,everm901,welkb901,barrl901,,,canng001,junij001,buttt001,regular,3,6,ANA,KCA,y,both,y,y,y,2019
ARI201905180,SFN,ARI,PHO01,20190518,0,7:10PM,night,,,FALSE,,204,25014,unknown,unknown,cloudy,83,ltor,8,johnj701,,,littw901,westj901,coope901,fleta901,,,bumgm001,godlz001,,regular,8,5,SFN,ARI,y,both,y,y,y,2019
ATL201905180,MIL,ATL,ATL03,20190518,0,7:16PM,night,,,FALSE,,214,39121,unknown,unknown,cloudy,85,fromrf,10,stamm701,,,kellj901,onorb901,hoyej901,rippm901,,,webbj002,hadej001,,regular,3,4,ATL,MIL,y,both,y,y,y,2019
BOS201905180,HOU,BOS,BOS07,20190518,0,7:15PM,night,,,TRUE,,211,36887,unknown,unknown,sunny,62,fromrf,18,ellib701,,,nelsj901,blasc901,diazl901,randt901,,,jamej002,velah001,,regular,7,3,HOU,BOS,y,both,y,y,y,2019
CHA201905180,TOR,CHA,CHI12,20190518,0,1:10PM,day,,,TRUE,,91,22908,unknown,unknown,cloudy,78,ltor,9,frisd701,,,davig901,hobep901,addir901,knigb901,,,gioll001,feier001,,regular,1,4,CHA,TOR,y,both,y,y,y,2019
CIN201905180,LAN,CIN,CIN09,20190518,0,4:11PM,day,,,FALSE,,159,31156,unknown,unknown,cloudy,89,rtol,12,camem701,,,rackd901,belld901,barbs901,vanol901,,,mahlt001,buehw001,,regular,0,4,CIN,LAN,y,both,y,y,y,2019
CLE 201905180.00,BAL,CLE,CLE 8.00,20190518,0,4:10PM,day,,,TRUE,,156,25652,unknown,unknown,sunny,68,tolf,9,maveb701,,,estam901,drecb901,fairc901,emmep901,,,pluta001,meanj001,handb001,regular,1,4,CLE,BAL,y,both,y,y,y,2019
DET201905180,OAK,DET,DET05,20190518,0,4:10PM,day,,,TRUE,,160,22913,unknown,unknown,sunny,66,ltor,8,kleir701,,,wintm901,timmt901,drakr901,muchm901,,,mengd001,boydm001,treib001,regular,4,1,OAK,DET,y,both,y,y,y,2019
MIA201905180,NYN,MIA,MIA02,20190518,0,4:10PM,day,,,FALSE,,158,13474,dry,none,dome,76,unknown,0,jernr701,,,carlm901,bakej902,mealj901,wendh902,,,lopep002,matzs001,conla001,regular,0,2,MIA,NYN,y,both,y,y,y,2019
NYA201905180,TBA,NYA,NYC21,20190518,0,1:09PM,day,,,TRUE,,219,43079,unknown,unknown,sunny,70,rtol,7,karph701,,,danlk901,barkl901,barrt901,tumpj901,,,woodh001,cessl001,alvaj004,regular,2,1,TBA,NYA,y,both,y,y,y,2019
PHI201905180,COL,PHI,PHI13,20190518,0,4:06PM,day,,,FALSE,,198,42354,unknown,unknown,cloudy,78,tocf,8,golam701,,,hicke901,ortir901,demud901,herna901,,,nolaa001,senza001,nerih001,regular,1,2,PHI,COL,y,both,y,y,y,2019
SDN201905180,PIT,SDN,SAN02,20190518,0,5:40PM,night,,,FALSE,,204,39856,unknown,unknown,cloudy,66,ltor,10,zaveb701,,,reybd901,culbf901,nauep901,buckc901,,,braus002,margn001,,regular,7,2,PIT,SDN,y,both,y,y,y,2019
SEA201905180,MIN,SEA,SEA03,20190518,0,7:10PM,night,,,TRUE,,230,34440,unknown,unknown,cloudy,68,fromlf,3,padud701,,,marqa901,barrs901,gibsh902,viscj901,,,dufft001,leblw001,,regular,18,4,MIN,SEA,y,both,y,y,y,2019
TEX201905180,SLN,TEX,ARL 2.00,20190518,0,5:16PM,night,,,TRUE,,194,30967,unknown,unknown,cloudy,69,fromcf,8,porzg701,,,conrc901,rehaj901,eddid901,millb901,,,hudsd002,juraa001,,regular,8,2,SLN,TEX,y,both,y,y,y,2019
WAS201905180,CHN,WAS,WAS11,20190518,0,7:15PM,night,,,FALSE,,176,37582,unknown,unknown,cloudy,81,fromlf,6,tritb701,,,holbs901,wolfj901,lentn901,iassd901,,,stras001,lestj001,dools001,regular,2,5,WAS,CHN,y,both,y,y,y,2019
ANA201905190,KCA,ANA,ANA01,20190519,0,1:09PM,day,,,TRUE,,201,43329,unknown,unknown,cloudy,61,rtol,6,munse701,,,everm901,welkb901,barrl901,guccc901,,,duffd001,skagt001,,regular,5,1,KCA,ANA,y,both,y,y,y,2019
ARI201905190,SFN,ARI,PHO01,20190519,0,1:10PM,day,,,FALSE,,208,24061,unknown,unknown,overcast,79,ltor,2,johnj701,,,westj901,coope901,fleta901,littw901,,,dysos001,hiray001,smitw002,regular,3,2,SFN,ARI,y,both,y,y,y,2019
ATL201905190,MIL,ATL,ATL03,20190519,0,1:21PM,day,,,FALSE,,164,36548,unknown,unknown,sunny,83,rtol,10,stamm701,,,onorb901,hoyej901,rippm901,kellj901,,,hadej001,parsw001,,regular,3,2,MIL,ATL,y,both,y,y,y,2019
BOS201905190,HOU,BOS,BOS07,20190519,0,2:00PM,day,,,TRUE,,182,35796,unknown,unknown,cloudy,59,tolf,17,scogc701,,,blasc901,diazl901,randt901,nelsj901,,,waldm002,valdf001,workb001,regular,3,4,BOS,HOU,y,both,y,y,y,2019
CHA201905190,TOR,CHA,CHI12,20190519,0,1:11PM,day,,,TRUE,,186,18605,unknown,unknown,cloudy,70,tolf,19,roseb701,,,hobep901,addir901,knigb901,davig901,,,hudsd001,herrk001,gilek001,regular,5,2,TOR,CHA,y,both,y,y,y,2019
CIN201905190,LAN,CIN,CIN09,20190519,0,1:11PM,day,,,FALSE,,183,31016,unknown,unknown,overcast,79,rtol,14,sherb701,,,belld901,barbs901,vanol901,rackd901,,,ryu-h001,roart001,,regular,8,3,LAN,CIN,y,both,y,y,y,2019
CLE 201905190.00,BAL,CLE,CLE 8.00,20190519,0,1:10PM,day,,,TRUE,,169,21377,unknown,unknown,cloudy,84,torf,22,maveb701,,,drecb901,fairc901,emmep901,estam901,,,biebs001,ramiy001,,regular,0,10,CLE,BAL,y,both,y,y,y,2019
DET201905190,OAK,DET,DET05,20190519,0,1:10PM,day,,,TRUE,,178,15680,unknown,unknown,cloudy,76,rtol,14,marod701,,20190906,timmt901,drakr901,muchm901,wintm901,,,fierm001,reinz001,,regular,7,3,OAK,DET,y,both,y,y,y,2019
